MSISDN,ProductID,ActionType,MonthlyValueQAR,Segment,LTV_Band,Lifecycle,AccountType,Language,Tenure_M,Churn_Prob,Days_To_Renewal,Data_Cap_GB,Data_Used_GB,Data_Usage_Pct,Overage_Months,Voice_Min,Intl_Min,Roaming_Days,Usage_Trend,Top_App,Pct_5G,ARPU_QAR,ARPU_Trend,Late_Payments,Outstanding_QAR,Dunning_Flag,Payment_Method,Device_Model,Device_Type,Device_Tier,Network_Capability,Device_Age_M,Upgrade_Eligible,Last_Upgrade_M,Avg_DL_Speed_Mbps,Dropped_Call_Rate,Latency_ms,Coverage_Score,Cell_Congestion,Network_Complaints_90d,Network_Issue_Flag,Channel_Affinity,App_Logins_30d,Consent_Flag,Loyalty_Tier,Last_Campaign_Resp,Recent_Complaint,Sentiment,NPS,Call_Transcript,NBO_Alt_Action,NBO_Reason,Accept_Ind
97453162240,Loyalty_Points_2x,Retention,0.0,Mass,LOW,Renewal,Hybrid,EN,30,0.474,17,20,9.6,47.8,1,353,12,0,Stable,Instagram,0.19,83.1,Flat,0,0.0,0,Bank_Transfer,Huawei P60,Smartphone,Flagship,5G,45,1,50,130.7,0.007,26,0.64,0.04,0,0,Push,5,1,Silver,Ignored,0,Neutral,5,customer asked how to add more data,5G_Unlimited_Upgrade,Device upgrade eligible,0
97454020636,Loyalty_Points_2x,Retention,0.0,Mass,MED,Renewal,Postpaid,EN,4,0.36,42,20,8.0,39.9,2,319,0,0,Stable,Gaming,0.81,184.9,Flat,0,0.0,0,Autopay_Card,iPhone 15,Smartphone,Flagship,5G,20,1,55,86.3,0.063,54,0.58,0.26,1,1,Push,3,0,Gold,Ignored,1,Negative,10,customer unhappy after roaming charges abroad,Roaming_Daily_Pass,Loyalty reward due,0
97453465155,200mins_Upsell,Upsell,35.0,Mass,MED,Maturity,Prepaid,AR,27,0.194,289,10,3.2,32.3,2,74,0,0,Rising,Gaming,0.33,103.1,Up,2,22.8,1,Autopay_Card,Galaxy A54,Smartphone,Mid,5G,1,0,42,103.1,0.033,70,0.72,0.42,0,0,Push,7,1,None,None,0,Neutral,3,customer inquired about upgrading their phone,Retention_Save_25pct,High data usage trend,0
97458420689,Roaming_Daily_Pass,CrossSell,60.0,HVC,LOW,AtRisk,Postpaid,EN,99,0.755,308,50,12.7,25.5,0,274,0,0,Rising,Gaming,0.56,112.0,Down,1,28.5,0,Manual_Card,Pixel 8,Smartphone,Flagship,5G,2,0,4,81.0,0.047,77,0.7,0.44,0,0,WhatsApp,8,1,Platinum,None,0,Neutral,4,customer inquired about upgrading their phone,Home_Free_OoredooTV,High data usage trend,0
97451295289,Home_Free_OoredooTV,CrossSell,150.0,HVC,MED,Maturity,Prepaid,EN,1,0.127,2,50,35.4,70.8,0,279,0,0,Falling,Netflix,0.2,83.3,Down,1,16.2,0,Autopay_Card,Huawei P60,Tablet,Flagship,5G,34,1,20,102.6,0.113,50,0.69,0.33,0,0,SMS,6,1,None,Ignored,0,Neutral,4,customer asked about international calling rates,Retention_Save_25pct,Loyalty reward due,0
97454170601,1GB_plus_100mins,NBO,40.0,HVC,MED,Onboarding,Postpaid,AR,110,0.2,310,10,8.3,83.1,3,471,0,0,Falling,Netflix,0.43,113.5,Flat,0,0.0,0,Cash,Huawei P60,Router/MiFi,Flagship,5G,45,1,55,176.3,0.076,37,0.73,0.19,0,0,SMS,15,1,None,Ignored,0,Neutral,10,customer asked how to add more data,5G_Unlimited_Upgrade,Churn risk detected,0
97453514193,Data_AddOn_5GB,NBO,50.0,HVC,LOW,Maturity,Hybrid,EN,93,0.43,260,20,19.6,97.8,1,29,3,4,Falling,Gaming,0.34,67.6,Up,1,3.6,0,Bank_Transfer,iPhone 14,Smartphone,Mid,4G,10,0,20,41.6,0.069,79,0.58,0.38,1,1,SMS,8,1,Silver,Rejected,0,Neutral,3,no recent call-center contact,Device_Upgrade_iPhone,Loyalty reward due,1
97453456599,Retention_Save_25pct,Retention,90.0,Mass,MED,Growth,Postpaid,EN,25,0.442,90,50,28.1,56.3,3,506,0,5,Falling,TikTok,0.18,112.5,Flat,1,4.5,0,Manual_Card,Pixel 8,Smartphone,Flagship,5G,47,1,54,173.1,0.04,10,0.78,0.05,0,0,SMS,5,1,None,Ignored,0,Neutral,7,customer inquired about upgrading their phone,1GB_plus_100mins,Device upgrade eligible,1
97452736475,10GB_Aggressive_HVC,Retention,120.0,Mass,HIGH,AtRisk,Prepaid,AR,88,0.489,111,5,4.4,87.1,0,431,0,0,Rising,WhatsApp,0.7,96.9,Flat,2,2.9,1,Autopay_Card,Huawei P60,Smartphone,Flagship,5G,14,0,13,124.7,0.096,27,0.82,0.09,0,0,WhatsApp,3,1,None,Ignored,0,Neutral,4,customer asked how to add more data,5G_Unlimited_Upgrade,Renewal window,0
97459212019,200mins_Upsell,Upsell,35.0,Mass,MED,Maturity,Prepaid,EN,62,0.089,144,10,0.9,9.4,1,402,0,0,Falling,Snapchat,0.7,79.2,Up,1,37.7,0,Autopay_Card,Galaxy S23,IoT,Flagship,4G,47,1,38,53.9,0.02,78,0.49,0.23,0,0,Push,10,1,Silver,Ignored,1,Negative,9,customer reported dropped calls in their area,Device_Upgrade_iPhone,Device upgrade eligible,0
97454407587,200mins_Upsell,Upsell,35.0,Mass,LOW,Maturity,Postpaid,EN,42,0.315,221,50,44.9,89.7,2,576,0,1,Stable,Gaming,0.05,96.4,Up,0,0.0,0,Autopay_Card,iPhone 15,Smartphone,Flagship,5G,22,1,30,98.4,0.115,37,0.83,0.15,0,0,SMS,13,1,Silver,Rejected,0,Neutral,3,customer inquired about upgrading their phone,5G_Unlimited_Upgrade,Renewal window,0
97454763849,10GB_Aggressive_HVC,Retention,120.0,HVC,LOW,Growth,Hybrid,AR,61,0.265,98,50,56.3,112.7,0,442,0,0,Stable,YouTube,0.68,123.5,Flat,2,1.8,1,Bank_Transfer,Huawei P60,Smartphone,Flagship,5G,9,0,29,126.4,0.072,47,0.63,0.38,0,0,SMS,9,0,Silver,None,0,Neutral,5,customer inquired about upgrading their phone,Retention_Save_25pct,Loyalty reward due,0
97454466509,10GB_Aggressive_HVC,Retention,120.0,Mass,HIGH,Maturity,Postpaid,AR,1,0.201,103,10,11.0,109.7,1,294,0,0,Rising,Snapchat,0.72,80.4,Flat,1,66.8,0,Manual_Card,iPhone 14,Smartphone,Mid,5G,27,1,44,119.8,0.024,68,0.77,0.3,0,0,Push,12,1,None,Ignored,0,Positive,6,no recent call-center contact,Data_AddOn_5GB,Loyalty reward due,0
97459821955,Home_Free_OoredooTV,CrossSell,150.0,Youth,MED,Growth,Prepaid,EN,105,0.105,197,50,29.9,59.7,1,173,1,3,Rising,YouTube,0.76,74.9,Flat,0,0.0,0,Manual_Card,Pixel 8,Smartphone,Flagship,5G,15,0,5,156.8,0.073,53,0.72,0.19,0,0,Call,8,1,Gold,Accepted,0,Positive,4,customer inquired about upgrading their phone,Roaming_Daily_Pass,Device upgrade eligible,1
97454051069,10GB_Aggressive_HVC,Retention,120.0,Business,MED,Maturity,Postpaid,EN,94,0.209,266,20,10.9,54.3,2,72,0,3,Rising,Gaming,0.18,79.1,Down,1,42.2,0,Bank_Transfer,iPhone 14,Smartphone,Mid,4G,47,1,35,49.5,0.04,83,0.62,0.28,0,0,Push,9,1,None,Ignored,1,Negative,5,customer complained about slow data speeds at home,Home_Free_OoredooTV,Renewal window,0
97454075182,1GB_plus_100mins,NBO,40.0,Mass,MED,Maturity,Prepaid,EN,22,0.223,157,20,10.7,53.4,1,93,0,0,Rising,Instagram,0.41,106.7,Flat,1,13.7,0,Cash,Galaxy S23,Router/MiFi,Flagship,5G,37,1,41,99.1,0.018,26,0.88,0.11,0,0,Call,6,0,None,None,0,Neutral,8,customer asked about international calling rates,Retention_Save_25pct,Renewal window,0
97453951314,1GB_plus_100mins,NBO,40.0,HVC,MED,Maturity,Hybrid,AR,12,0.276,68,100,28.0,28.0,1,524,0,1,Stable,TikTok,0.48,94.1,Flat,1,7.4,0,Manual_Card,Other,Smartphone,Budget,4G,30,1,1,45.4,0.034,89,0.24,0.41,0,1,Push,7,1,None,Ignored,0,Neutral,1,customer wanted to join the loyalty program,Loyalty_Points_2x,Device upgrade eligible,0
97453942701,200mins_Upsell,Upsell,35.0,Youth,LOW,Growth,Prepaid,EN,51,0.517,41,10,4.7,47.4,2,149,9,3,Falling,Snapchat,0.01,95.4,Down,1,13.6,0,Manual_Card,Galaxy S23,Smartphone,Flagship,5G,13,0,38,101.7,0.014,44,0.85,0.13,0,0,Push,6,1,Platinum,Ignored,0,Positive,7,customer wanted to join the loyalty program,Retention_Save_25pct,Renewal window,0
97451807581,10GB_Aggressive_HVC,Retention,120.0,Youth,MED,Maturity,Postpaid,AR,55,0.334,304,10,6.0,60.0,0,172,0,0,Falling,TikTok,0.57,124.9,Down,2,3.7,1,Manual_Card,Galaxy A54,Feature Phone,Mid,4G,18,0,45,31.7,0.053,50,0.69,0.17,0,0,Push,5,1,Silver,Ignored,0,Neutral,3,customer inquired about upgrading their phone,Loyalty_Points_2x,Device upgrade eligible,0
97456438481,Roaming_Daily_Pass,CrossSell,60.0,Mass,MED,Maturity,Postpaid,AR,92,0.047,178,20,3.8,19.1,1,262,23,0,Falling,Snapchat,0.06,47.8,Up,0,0.0,0,Cash,Huawei P60,Smartphone,Flagship,5G,32,1,26,198.9,0.017,27,0.56,0.1,0,0,SMS,8,1,Gold,Ignored,0,Neutral,7,no recent call-center contact,5G_Unlimited_Upgrade,Renewal window,0
97451226844,Loyalty_Points_2x,Retention,0.0,Mass,MED,AtRisk,Prepaid,EN,100,0.671,27,50,31.6,63.3,1,152,0,0,Stable,WhatsApp,0.6,106.6,Down,1,23.8,0,Manual_Card,Galaxy A54,Smartphone,Mid,5G,15,0,58,102.1,0.04,34,0.75,0.12,0,0,SMS,9,1,Silver,None,1,Negative,0,customer asked about high bill last month,10GB_Aggressive_HVC,Device upgrade eligible,0
97453033567,5G_Unlimited_Upgrade,Upsell,200.0,HVC,MED,AtRisk,Postpaid,AR,8,0.599,136,50,27.7,55.4,1,255,0,0,Stable,TikTok,0.99,141.2,Down,1,32.8,0,Cash,Huawei P60,Tablet,Flagship,5G,5,0,50,171.3,0.026,29,0.76,0.1,1,1,Call,11,1,Silver,Accepted,0,Neutral,2,customer asked how to add more data,Roaming_Daily_Pass,Churn risk detected,0
97452819028,Data_AddOn_5GB,NBO,50.0,Mass,MED,Renewal,Hybrid,AR,30,0.069,29,100,54.7,54.7,1,166,41,5,Falling,WhatsApp,0.18,94.5,Flat,1,11.2,0,Bank_Transfer,Galaxy A54,Smartphone,Mid,5G,18,0,1,107.5,0.134,38,0.75,0.15,0,1,SMS,10,1,None,Ignored,1,Neutral,6,customer reported dropped calls in their area,Roaming_Daily_Pass,Churn risk detected,0
97453623400,Device_Upgrade_iPhone,Upsell,280.0,Business,HIGH,Growth,Postpaid,AR,70,0.276,74,5,1.6,31.3,0,218,0,3,Stable,TikTok,0.22,143.9,Up,0,0.0,0,Cash,iPhone 15,Feature Phone,Flagship,4G,33,1,42,48.4,0.015,46,0.75,0.08,0,0,Push,2,1,None,Ignored,0,Neutral,2,customer inquired about upgrading their phone,5G_Unlimited_Upgrade,Churn risk detected,0
97457809844,Roaming_Daily_Pass,CrossSell,60.0,Mass,HIGH,Onboarding,Postpaid,AR,46,0.128,49,50,26.2,52.3,1,257,0,6,Rising,Netflix,0.97,59.3,Flat,1,21.1,0,Cash,iPhone 15,Smartphone,Flagship,5G,20,1,8,134.6,0.07,44,0.58,0.12,0,0,SMS,11,1,Gold,None,0,Neutral,5,customer asked how to add more data,1GB_plus_100mins,High data usage trend,0
97456395472,Data_AddOn_5GB,NBO,50.0,Mass,LOW,AtRisk,Prepaid,EN,118,0.628,338,5,3.2,63.3,1,119,0,0,Stable,TikTok,0.12,91.7,Flat,1,14.3,0,Autopay_Card,Other,Smartphone,Budget,4G,40,1,46,61.3,0.011,51,0.83,0.11,0,0,SMS,7,0,Silver,Rejected,0,Positive,0,customer asked how to add more data,Home_Free_OoredooTV,Loyalty reward due,0
97459917286,Data_AddOn_5GB,NBO,50.0,Mass,HIGH,AtRisk,Postpaid,AR,79,0.696,140,100,86.1,86.1,2,261,0,4,Rising,Instagram,0.38,133.2,Down,1,54.9,0,Bank_Transfer,Huawei P60,Tablet,Flagship,5G,6,0,17,133.5,0.036,24,0.8,0.03,0,0,SMS,11,0,None,Ignored,1,Neutral,9,customer asked about high bill last month,Roaming_Daily_Pass,High data usage trend,0
97454160793,Device_Upgrade_iPhone,Upsell,280.0,Youth,MED,Growth,Postpaid,AR,39,0.111,64,5,4.8,95.8,2,151,0,0,Falling,Instagram,0.48,101.2,Up,2,83.9,1,Autopay_Card,Pixel 8,Smartphone,Flagship,5G,25,1,38,95.3,0.069,38,0.75,0.21,0,0,Call,6,1,None,Ignored,0,Positive,6,customer asked how to add more data,Roaming_Daily_Pass,Loyalty reward due,0
97459356734,5G_Unlimited_Upgrade,Upsell,200.0,Mass,LOW,Maturity,Postpaid,EN,81,0.527,240,5,5.1,101.4,1,619,0,0,Falling,Gaming,0.52,95.6,Down,0,0.0,0,Bank_Transfer,Huawei P60,Smartphone,Flagship,5G,14,0,41,174.6,0.031,38,0.73,0.27,0,0,Call,8,0,Gold,Rejected,0,Neutral,4,no recent call-center contact,Home_Free_OoredooTV,Renewal window,0
97451404219,Roaming_Daily_Pass,CrossSell,60.0,Youth,HIGH,Maturity,Hybrid,EN,52,0.253,363,100,91.6,91.6,1,28,0,0,Stable,Gaming,0.79,81.8,Down,0,0.0,0,Bank_Transfer,iPhone 15,Tablet,Flagship,5G,27,1,37,98.8,0.077,26,0.92,0.08,0,0,Call,6,1,Silver,Accepted,0,Positive,5,customer wanted to join the loyalty program,Data_AddOn_5GB,Device upgrade eligible,0
97455537973,5G_Unlimited_Upgrade,Upsell,200.0,Mass,MED,Growth,Prepaid,AR,56,0.235,175,10,11.3,112.7,1,445,0,3,Rising,Gaming,0.3,177.3,Up,2,23.8,1,Bank_Transfer,iPhone 15,Smartphone,Flagship,5G,5,0,40,100.3,0.034,54,0.82,0.23,0,0,SMS,11,1,None,None,0,Positive,3,customer asked how to add more data,Device_Upgrade_iPhone,Loyalty reward due,1
97458189635,Loyalty_Points_2x,Retention,0.0,Mass,MED,AtRisk,Hybrid,EN,86,0.401,67,10,3.3,32.8,2,153,12,0,Stable,YouTube,0.18,84.4,Up,1,11.8,0,Autopay_Card,Other,Smartphone,Budget,4G,19,0,8,60.8,0.029,51,0.78,0.07,0,0,WhatsApp,11,1,Silver,Ignored,0,Positive,3,customer asked about international calling rates,Home_Free_OoredooTV,High data usage trend,0
97455786414,Device_Upgrade_iPhone,Upsell,280.0,Mass,MED,AtRisk,Postpaid,EN,52,0.465,174,50,40.3,80.6,1,341,0,0,Falling,Gaming,0.36,93.3,Up,0,0.0,0,Manual_Card,Galaxy A54,Smartphone,Mid,4G,32,1,55,49.1,0.024,59,0.78,0.11,0,0,WhatsApp,10,1,Silver,Ignored,0,Neutral,2,customer asked about international calling rates,Roaming_Daily_Pass,High data usage trend,1
97459399791,200mins_Upsell,Upsell,35.0,Mass,MED,AtRisk,Postpaid,EN,83,0.47,228,5,4.7,94.9,1,168,23,0,Stable,WhatsApp,0.2,111.7,Up,0,0.0,0,Autopay_Card,iPhone 15,Smartphone,Flagship,5G,15,0,48,77.1,0.093,44,0.8,0.24,0,0,Email,6,1,None,Rejected,0,Positive,1,customer wanted to join the loyalty program,Data_AddOn_5GB,Loyalty reward due,0
97453831233,Retention_Save_25pct,Retention,90.0,Business,MED,Growth,Postpaid,EN,50,0.006,316,20,7.4,37.1,2,297,6,0,Rising,Netflix,0.59,81.6,Up,0,0.0,0,Bank_Transfer,iPhone 15,Smartphone,Flagship,5G,21,1,49,99.7,0.102,52,0.31,0.31,1,1,Push,12,1,Silver,Accepted,1,Neutral,3,customer threatened to switch to a competitor,Roaming_Daily_Pass,Loyalty reward due,1
97451299994,Roaming_Daily_Pass,CrossSell,60.0,Mass,MED,Maturity,Postpaid,EN,71,0.361,51,10,5.9,59.0,3,261,0,0,Rising,Instagram,0.72,229.5,Down,0,0.0,0,Bank_Transfer,Pixel 8,Smartphone,Flagship,5G,24,1,8,84.5,0.06,77,0.2,0.46,0,1,WhatsApp,10,1,None,Accepted,0,Positive,1,customer inquired about upgrading their phone,Data_AddOn_5GB,Renewal window,0
97457965454,Data_AddOn_5GB,NBO,50.0,Mass,HIGH,AtRisk,Postpaid,EN,58,0.374,204,10,3.7,37.4,2,168,0,0,Falling,Gaming,0.48,63.9,Down,0,0.0,0,Bank_Transfer,iPhone 15,Smartphone,Flagship,5G,11,0,3,109.2,0.058,65,0.65,0.4,0,0,Email,7,1,Gold,Ignored,0,Positive,1,customer inquired about upgrading their phone,200mins_Upsell,Device upgrade eligible,1
97451612036,Roaming_Daily_Pass,CrossSell,60.0,Mass,HIGH,Maturity,Postpaid,EN,69,0.133,16,5,4.3,86.4,3,98,0,0,Stable,Snapchat,0.94,70.5,Up,1,1.5,0,Bank_Transfer,Huawei P60,Smartphone,Flagship,5G,34,1,25,131.4,0.075,61,0.56,0.38,1,1,Email,7,0,Gold,Accepted,0,Positive,10,customer wanted to join the loyalty program,Retention_Save_25pct,Device upgrade eligible,0
97457882809,Retention_Save_25pct,Retention,90.0,Mass,MED,Maturity,Postpaid,EN,42,0.484,185,10,9.3,93.3,0,42,0,0,Rising,Gaming,0.3,61.2,Down,0,0.0,0,Cash,iPhone 15,Smartphone,Flagship,5G,23,1,31,125.8,0.057,35,0.77,0.16,0,0,Push,9,1,None,None,0,Positive,1,customer asked about international calling rates,Home_Free_OoredooTV,Churn risk detected,0
97457600754,Device_Upgrade_iPhone,Upsell,280.0,Mass,MED,Maturity,Prepaid,EN,15,0.415,6,20,13.5,67.7,3,272,0,0,Stable,Snapchat,0.48,92.7,Down,1,3.3,0,Autopay_Card,Other,Smartphone,Budget,4G,43,1,6,40.0,0.05,80,0.77,0.22,0,0,Call,8,1,Silver,Ignored,0,Positive,7,customer asked how to add more data,1GB_plus_100mins,Device upgrade eligible,0
97458598450,Home_Free_OoredooTV,CrossSell,150.0,Youth,LOW,Onboarding,Postpaid,EN,31,0.027,153,50,49.3,98.6,0,358,0,0,Stable,YouTube,0.15,87.1,Up,0,0.0,0,Manual_Card,Galaxy S23,Smartphone,Flagship,5G,25,1,55,148.0,0.041,42,0.47,0.11,1,1,Push,6,1,Silver,Ignored,0,Neutral,0,no recent call-center contact,Roaming_Daily_Pass,Renewal window,0
97455310334,Roaming_Daily_Pass,CrossSell,60.0,Mass,HIGH,Maturity,Postpaid,EN,43,0.399,181,5,5.3,106.9,1,45,0,0,Falling,YouTube,0.13,66.9,Flat,0,0.0,0,Manual_Card,iPhone 15,Smartphone,Flagship,5G,34,1,37,177.6,0.087,27,0.71,0.05,0,0,WhatsApp,14,1,None,None,0,Neutral,0,customer asked how to add more data,5G_Unlimited_Upgrade,Loyalty reward due,0
97459059540,200mins_Upsell,Upsell,35.0,Mass,MED,AtRisk,Postpaid,EN,38,0.397,357,50,40.5,81.1,1,196,0,0,Stable,WhatsApp,0.02,53.9,Up,0,0.0,0,Bank_Transfer,Other,IoT,Budget,4G,24,1,15,54.4,0.097,62,0.7,0.23,0,0,Email,9,1,Silver,Ignored,0,Neutral,4,customer inquired about upgrading their phone,Home_Free_OoredooTV,Renewal window,0
97452528484,Retention_Save_25pct,Retention,90.0,Mass,MED,Onboarding,Postpaid,EN,51,0.354,71,5,2.5,49.8,1,74,9,0,Falling,Gaming,0.78,59.8,Flat,0,0.0,0,Manual_Card,iPhone 15,Smartphone,Flagship,5G,8,0,29,106.0,0.047,36,0.65,0.08,1,1,Call,7,1,Platinum,Ignored,0,Neutral,2,no recent call-center contact,1GB_plus_100mins,Renewal window,0
97454909142,10GB_Aggressive_HVC,Retention,120.0,HVC,MED,Growth,Prepaid,AR,57,0.146,89,50,37.6,75.3,0,323,9,3,Stable,TikTok,0.6,157.0,Flat,1,56.0,0,Autopay_Card,Galaxy A54,Smartphone,Mid,5G,2,0,7,140.9,0.007,17,0.88,0.04,0,0,Call,9,1,None,None,1,Negative,8,customer threatened to switch to a competitor,Retention_Save_25pct,High data usage trend,0
97452096509,10GB_Aggressive_HVC,Retention,120.0,Mass,MED,Maturity,Prepaid,EN,30,0.173,211,10,1.3,13.1,3,28,0,0,Falling,TikTok,0.9,70.5,Up,0,0.0,0,Bank_Transfer,iPhone 14,Smartphone,Mid,4G,3,0,46,59.9,0.131,63,0.66,0.11,0,1,Push,5,1,Silver,Accepted,0,Neutral,0,no recent call-center contact,5G_Unlimited_Upgrade,Device upgrade eligible,0
97457901879,5G_Unlimited_Upgrade,Upsell,200.0,Mass,HIGH,Maturity,Prepaid,AR,46,0.189,57,100,68.9,68.9,0,98,0,0,Stable,Snapchat,0.15,56.0,Down,0,0.0,0,Manual_Card,iPhone 15,Smartphone,Flagship,5G,39,1,27,142.9,0.054,46,0.71,0.31,0,0,SMS,7,1,None,Ignored,0,Neutral,1,customer wanted to join the loyalty program,Loyalty_Points_2x,Device upgrade eligible,0
97457428449,Retention_Save_25pct,Retention,90.0,Mass,MED,Growth,Postpaid,EN,34,0.259,22,50,14.2,28.4,3,151,0,0,Falling,YouTube,0.7,109.3,Up,0,0.0,0,Cash,iPhone 15,Smartphone,Flagship,5G,28,1,44,90.6,0.039,22,0.91,0.07,0,0,SMS,9,1,Gold,Accepted,0,Neutral,5,customer asked about international calling rates,Data_AddOn_5GB,Renewal window,0
97458257587,Retention_Save_25pct,Retention,90.0,Youth,MED,Onboarding,Postpaid,EN,70,0.181,180,20,7.2,36.1,0,222,0,0,Falling,TikTok,0.43,91.6,Up,0,0.0,0,Bank_Transfer,Other,Smartphone,Budget,4G,30,1,17,23.2,0.04,84,0.62,0.41,0,0,Push,4,1,Silver,Accepted,0,Positive,3,customer asked about international calling rates,10GB_Aggressive_HVC,High data usage trend,0
97457879087,1GB_plus_100mins,NBO,40.0,Youth,LOW,Renewal,Prepaid,EN,57,0.367,24,5,3.9,77.9,2,194,0,0,Rising,TikTok,0.9,74.4,Flat,1,7.8,0,Bank_Transfer,iPhone 14,Smartphone,Mid,5G,18,0,23,159.3,0.099,57,0.58,0.28,1,1,SMS,10,0,Silver,Accepted,0,Neutral,9,customer inquired about upgrading their phone,Roaming_Daily_Pass,Loyalty reward due,0
97453776136,10GB_Aggressive_HVC,Retention,120.0,Youth,HIGH,Growth,Hybrid,EN,76,0.226,247,100,41.6,41.6,3,450,0,0,Falling,YouTube,0.15,175.5,Up,0,0.0,0,Manual_Card,Galaxy S23,Smartphone,Flagship,5G,8,0,7,142.1,0.026,50,0.46,0.16,0,0,Push,9,1,Gold,Accepted,0,Neutral,9,customer asked how to add more data,Retention_Save_25pct,Loyalty reward due,0
97451612598,200mins_Upsell,Upsell,35.0,Mass,LOW,Maturity,Postpaid,AR,52,0.469,34,100,41.9,41.9,2,514,0,0,Stable,WhatsApp,0.69,77.2,Flat,0,0.0,0,Cash,Galaxy A54,Smartphone,Mid,4G,8,0,40,50.1,0.03,86,0.47,0.37,0,0,SMS,11,1,Platinum,None,0,Positive,3,customer asked how to add more data,Home_Free_OoredooTV,Renewal window,0
97459363179,Data_AddOn_5GB,NBO,50.0,Mass,MED,Maturity,Postpaid,AR,119,0.421,8,5,1.4,28.4,1,365,0,0,Stable,Netflix,0.84,78.7,Flat,2,104.7,1,Bank_Transfer,iPhone 14,Feature Phone,Mid,4G,35,1,59,41.9,0.033,70,0.72,0.19,0,0,Push,8,1,Gold,Ignored,1,Negative,8,customer complained about slow data speeds at home,Home_Free_OoredooTV,High data usage trend,0
97455435363,Home_Free_OoredooTV,CrossSell,150.0,Youth,MED,Maturity,Prepaid,EN,58,0.039,81,20,14.3,71.3,2,156,0,0,Stable,Snapchat,0.36,105.0,Down,0,0.0,0,Autopay_Card,Pixel 8,Smartphone,Flagship,5G,15,0,12,103.2,0.041,51,0.79,0.21,1,1,SMS,7,1,Silver,Accepted,0,Positive,0,customer asked how to add more data,200mins_Upsell,Device upgrade eligible,0
97451849073,200mins_Upsell,Upsell,35.0,Mass,HIGH,Maturity,Hybrid,EN,74,0.422,312,100,85.1,85.1,3,208,11,0,Stable,Instagram,0.28,88.0,Flat,0,0.0,0,Cash,Galaxy A54,Smartphone,Mid,5G,11,0,11,122.4,0.103,49,0.73,0.25,0,0,Call,14,1,Silver,Ignored,0,Positive,5,customer asked about international calling rates,Data_AddOn_5GB,Device upgrade eligible,0
97459343579,200mins_Upsell,Upsell,35.0,Mass,MED,Maturity,Postpaid,EN,53,0.018,202,50,31.1,62.2,2,136,0,0,Stable,Snapchat,0.97,70.9,Up,0,0.0,0,Cash,iPhone 15,Smartphone,Flagship,5G,20,1,5,107.1,0.097,58,0.75,0.33,0,0,Email,14,1,None,Accepted,1,Neutral,5,customer threatened to switch to a competitor,Retention_Save_25pct,Churn risk detected,0
97459948421,Device_Upgrade_iPhone,Upsell,280.0,Mass,LOW,Maturity,Postpaid,AR,88,0.326,104,100,100.9,100.9,1,169,0,0,Stable,YouTube,0.66,101.1,Flat,1,46.7,0,Manual_Card,Galaxy A54,Smartphone,Mid,5G,39,1,13,94.1,0.018,42,0.61,0.11,0,0,Call,8,1,Gold,None,0,Neutral,10,no recent call-center contact,1GB_plus_100mins,Device upgrade eligible,1
97455009479,200mins_Upsell,Upsell,35.0,Youth,MED,Maturity,Prepaid,EN,67,0.554,218,100,32.7,32.7,0,496,0,0,Stable,YouTube,0.61,53.6,Up,0,0.0,0,Cash,iPhone 14,Router/MiFi,Mid,5G,15,0,33,171.0,0.065,33,0.91,0.08,0,0,SMS,13,0,Silver,Ignored,0,Neutral,0,customer wanted to join the loyalty program,Data_AddOn_5GB,Churn risk detected,0
97457930815,Roaming_Daily_Pass,CrossSell,60.0,Mass,MED,Maturity,Prepaid,EN,12,0.907,235,100,107.9,107.9,2,598,0,2,Stable,WhatsApp,0.55,146.9,Flat,1,6.9,0,Cash,Galaxy S23,Smartphone,Flagship,5G,1,0,57,167.0,0.013,27,0.42,0.1,0,0,SMS,11,1,Platinum,None,1,Negative,2,customer reported dropped calls in their area,1GB_plus_100mins,Renewal window,0
97451326682,Data_AddOn_5GB,NBO,50.0,Mass,HIGH,Maturity,Postpaid,EN,87,0.202,161,10,6.2,62.2,0,400,0,0,Falling,WhatsApp,0.08,100.0,Flat,0,0.0,0,Manual_Card,Pixel 8,Smartphone,Flagship,5G,32,1,44,116.2,0.078,38,0.45,0.16,0,0,Call,8,1,Platinum,Accepted,0,Neutral,5,customer inquired about upgrading their phone,Device_Upgrade_iPhone,Renewal window,1
97451839438,10GB_Aggressive_HVC,Retention,120.0,Mass,MED,Maturity,Postpaid,AR,91,0.181,64,100,53.0,53.0,2,256,0,0,Stable,TikTok,0.85,181.3,Down,0,0.0,0,Cash,Galaxy A54,Smartphone,Mid,5G,15,0,32,140.1,0.022,19,0.84,0.05,0,0,WhatsApp,9,0,Platinum,None,0,Positive,2,customer inquired about upgrading their phone,200mins_Upsell,Device upgrade eligible,0
97453489095,Loyalty_Points_2x,Retention,0.0,Mass,LOW,Maturity,Prepaid,AR,48,0.533,135,5,1.4,27.3,0,212,0,0,Falling,Instagram,0.24,89.3,Flat,1,53.5,0,Manual_Card,Galaxy A54,Feature Phone,Mid,4G,36,1,23,65.4,0.059,56,0.67,0.09,0,0,Call,8,1,None,Ignored,0,Positive,2,no recent call-center contact,Data_AddOn_5GB,Device upgrade eligible,0
