MSISDN,ProductID,ActionType,MonthlyValueQAR,Segment,LTV_Band,Lifecycle,AccountType,Language,Tenure_M,Churn_Prob,Days_To_Renewal,Data_Cap_GB,Data_Used_GB,Data_Usage_Pct,Overage_Months,Voice_Min,Intl_Min,Roaming_Days,Usage_Trend,Top_App,Pct_5G,ARPU_QAR,ARPU_Trend,Late_Payments,Outstanding_QAR,Dunning_Flag,Payment_Method,Device_Model,Device_Type,Device_Tier,Network_Capability,Device_Age_M,Upgrade_Eligible,Last_Upgrade_M,Avg_DL_Speed_Mbps,Dropped_Call_Rate,Latency_ms,Coverage_Score,Cell_Congestion,Network_Complaints_90d,Network_Issue_Flag,Channel_Affinity,App_Logins_30d,Consent_Flag,Loyalty_Tier,Last_Campaign_Resp,Recent_Complaint,Sentiment,NPS,Call_Transcript,NBO_Alt_Action,NBO_Reason,Accept_Ind
97456140971,Data_AddOn_5GB,NBO,50,Business,LOW,Maturity,Postpaid,EN,45,0.189,187,50,27.3,54.6,0,184,5,0,Stable,Gaming,0.3,91.2,Up,0,0.0,0,Cash,Galaxy S23,Smartphone,Flagship,5G,29,1,38,84.2,0.088,27,0.61,0.19,0,0,Push,9,0,None,Ignored,0,Positive,0,no recent call-center contact,200mins_Upsell,Loyalty reward due,0
97457030079,200mins_Upsell,Upsell,35,Youth,HIGH,Maturity,Postpaid,AR,117,0.344,286,10,3.0,30.2,1,233,30,0,Falling,TikTok,0.53,39.1,Down,1,72.1,0,Cash,Galaxy S23,Smartphone,Flagship,5G,40,1,37,69.8,0.035,65,0.66,0.4,0,0,SMS,8,1,Platinum,Ignored,1,Neutral,3,customer complained about slow data speeds at home,1GB_plus_100mins,Renewal window,0
97458278194,Device_Upgrade_iPhone,Upsell,280,Youth,LOW,Growth,Postpaid,AR,104,0.378,190,50,46.9,93.7,0,204,0,0,Falling,Netflix,0.33,242.1,Flat,0,0.0,0,Bank_Transfer,iPhone 15,Smartphone,Flagship,5G,36,1,17,125.7,0.037,21,0.88,0.01,0,0,SMS,7,1,Silver,Ignored,0,Neutral,7,no recent call-center contact,Retention_Save_25pct,Loyalty reward due,0
97456710683,200mins_Upsell,Upsell,35,Mass,MED,Onboarding,Postpaid,AR,44,0.514,139,5,4.5,90.6,1,852,0,7,Stable,TikTok,0.65,60.2,Flat,0,0.0,0,Manual_Card,iPhone 15,Smartphone,Flagship,5G,30,1,3,122.3,0.023,23,0.81,0.05,0,0,SMS,8,1,None,Ignored,1,Neutral,1,customer asked about high bill last month,Loyalty_Points_2x,Churn risk detected,0
97456493989,Home_Free_OoredooTV,CrossSell,150,Mass,LOW,AtRisk,Postpaid,EN,85,0.579,71,50,28.9,57.7,2,460,0,0,Rising,Netflix,0.63,171.6,Up,0,0.0,0,Cash,Galaxy A54,Smartphone,Mid,5G,3,0,6,135.0,0.084,41,0.74,0.18,0,0,SMS,4,1,Silver,Ignored,0,Neutral,4,customer asked about international calling rates,Roaming_Daily_Pass,Churn risk detected,1
97458126555,Data_AddOn_5GB,NBO,50,Mass,MED,Growth,Postpaid,AR,28,0.499,214,100,76.4,76.4,3,74,0,0,Falling,Netflix,0.23,48.4,Up,0,0.0,0,Autopay_Card,Other,Tablet,Budget,4G,25,1,40,66.4,0.117,47,0.89,0.05,0,0,SMS,8,1,Silver,None,0,Positive,1,customer asked how to add more data,Roaming_Daily_Pass,Renewal window,0
97453658539,Retention_Save_25pct,Retention,90,Business,LOW,Maturity,Postpaid,AR,19,0.5,329,10,4.8,47.9,3,333,0,0,Rising,Gaming,0.6,95.0,Down,1,27.9,0,Manual_Card,iPhone 15,Smartphone,Flagship,5G,47,1,17,111.9,0.038,20,0.86,0.11,0,0,WhatsApp,7,1,None,Ignored,1,Neutral,8,customer reported dropped calls in their area,Data_AddOn_5GB,Renewal window,0
97458455992,200mins_Upsell,Upsell,35,Mass,HIGH,Maturity,Hybrid,EN,65,0.117,282,5,5.8,116.5,3,124,0,0,Stable,YouTube,0.93,52.4,Up,0,0.0,0,Autopay_Card,Galaxy S23,Router/MiFi,Flagship,5G,18,0,59,187.9,0.041,31,0.82,0.11,0,0,WhatsApp,7,1,Silver,None,1,Positive,3,customer reported dropped calls in their area,Roaming_Daily_Pass,Device upgrade eligible,0
97457516936,200mins_Upsell,Upsell,35,Business,MED,Renewal,Hybrid,AR,110,0.09,26,20,5.8,28.9,3,261,0,0,Rising,Netflix,0.32,32.1,Up,1,3.9,0,Manual_Card,iPhone 14,Smartphone,Mid,5G,36,1,28,170.4,0.036,32,0.89,0.1,0,0,SMS,9,1,None,Ignored,1,Negative,8,customer threatened to switch to a competitor,10GB_Aggressive_HVC,High data usage trend,0
97452639014,Roaming_Daily_Pass,CrossSell,60,Mass,MED,Growth,Postpaid,EN,118,0.113,130,5,2.6,52.6,0,104,0,0,Rising,Gaming,0.55,125.4,Up,0,0.0,0,Manual_Card,Galaxy S23,Smartphone,Flagship,5G,8,0,53,151.0,0.049,63,0.22,0.41,1,1,Call,3,1,Gold,None,0,Neutral,2,no recent call-center contact,Retention_Save_25pct,Device upgrade eligible,0
97452314284,Roaming_Daily_Pass,CrossSell,60,Youth,MED,Maturity,Prepaid,EN,98,0.423,107,50,57.8,115.7,2,198,17,0,Falling,YouTube,0.71,101.1,Flat,0,0.0,0,Manual_Card,Other,Feature Phone,Budget,4G,39,1,30,54.4,0.025,66,0.74,0.23,0,0,SMS,8,1,Silver,Accepted,0,Neutral,1,no recent call-center contact,Retention_Save_25pct,Churn risk detected,0
97458917212,10GB_Aggressive_HVC,Retention,120,Mass,HIGH,Onboarding,Prepaid,AR,117,0.54,231,100,73.1,73.1,1,125,0,0,Stable,Instagram,0.15,79.7,Down,0,0.0,0,Bank_Transfer,Other,Tablet,Budget,4G,45,1,39,27.3,0.05,73,0.78,0.17,0,0,Email,9,1,None,None,0,Positive,7,customer inquired about upgrading their phone,1GB_plus_100mins,Loyalty reward due,0
97459052960,200mins_Upsell,Upsell,35,Mass,HIGH,Maturity,Prepaid,AR,34,0.28,335,20,16.2,81.1,1,167,0,0,Stable,YouTube,0.92,51.5,Flat,1,117.0,0,Manual_Card,Huawei P60,Router/MiFi,Flagship,5G,37,1,5,139.7,0.026,79,0.15,0.46,0,1,SMS,8,0,None,Accepted,0,Positive,2,customer inquired about upgrading their phone,Loyalty_Points_2x,Device upgrade eligible,1
97459942227,1GB_plus_100mins,NBO,40,Business,HIGH,Maturity,Prepaid,EN,19,0.113,25,100,62.5,62.5,2,417,0,0,Stable,WhatsApp,0.71,111.9,Down,0,0.0,0,Manual_Card,Pixel 8,Smartphone,Flagship,5G,40,1,43,118.6,0.067,43,0.82,0.21,0,0,WhatsApp,7,1,Silver,Accepted,0,Neutral,0,customer asked how to add more data,Retention_Save_25pct,High data usage trend,0
97451908235,1GB_plus_100mins,NBO,40,Youth,HIGH,Maturity,Prepaid,EN,116,0.633,277,100,57.4,57.4,2,115,0,0,Stable,TikTok,0.74,123.3,Flat,0,0.0,0,Bank_Transfer,iPhone 15,Smartphone,Flagship,5G,46,1,9,110.2,0.113,17,0.71,0.14,0,0,SMS,17,1,Gold,Rejected,0,Positive,10,no recent call-center contact,Home_Free_OoredooTV,Loyalty reward due,1
97459060570,Home_Free_OoredooTV,CrossSell,150,Mass,LOW,Onboarding,Postpaid,AR,35,0.171,361,50,35.2,70.5,0,108,0,0,Stable,Netflix,0.06,160.9,Flat,1,9.5,0,Autopay_Card,iPhone 15,Smartphone,Flagship,5G,25,1,23,112.6,0.024,18,0.83,0.1,0,0,SMS,12,1,Platinum,Ignored,0,Neutral,3,customer wanted to join the loyalty program,200mins_Upsell,Churn risk detected,0
97458771419,10GB_Aggressive_HVC,Retention,120,HVC,MED,Growth,Postpaid,AR,98,0.135,309,100,101.2,101.2,0,253,0,0,Stable,WhatsApp,0.29,134.0,Down,0,0.0,0,Manual_Card,Pixel 8,Smartphone,Flagship,5G,40,1,36,148.3,0.082,39,0.65,0.17,0,0,SMS,7,1,None,None,0,Positive,7,customer asked how to add more data,Data_AddOn_5GB,Churn risk detected,0
97457908345,Retention_Save_25pct,Retention,90,HVC,LOW,Onboarding,Postpaid,EN,97,0.142,22,100,87.3,87.3,3,149,0,0,Falling,TikTok,0.58,51.8,Down,0,0.0,0,Bank_Transfer,Other,Smartphone,Budget,4G,12,0,58,37.3,0.024,65,0.79,0.2,0,0,WhatsApp,9,1,Gold,Accepted,0,Positive,5,customer asked how to add more data,Home_Free_OoredooTV,Loyalty reward due,0
97455480284,Retention_Save_25pct,Retention,90,Business,MED,Growth,Hybrid,EN,47,0.242,78,50,20.7,41.3,2,157,0,0,Stable,Instagram,0.0,83.3,Up,0,0.0,0,Autopay_Card,iPhone 15,Router/MiFi,Flagship,5G,22,1,10,185.5,0.111,46,0.78,0.18,0,0,Push,8,1,Silver,Ignored,0,Positive,5,customer wanted to join the loyalty program,Home_Free_OoredooTV,High data usage trend,0
97455576561,200mins_Upsell,Upsell,35,Mass,MED,Growth,Prepaid,EN,47,0.225,175,5,2.3,45.0,1,228,0,0,Stable,TikTok,0.13,62.9,Up,1,110.1,0,Autopay_Card,Huawei P60,Smartphone,Flagship,5G,35,1,36,114.2,0.087,23,0.84,0.12,0,0,Push,8,1,Silver,Ignored,1,Neutral,7,customer complained about slow data speeds at home,Retention_Save_25pct,Renewal window,0
97454857822,Device_Upgrade_iPhone,Upsell,280,Mass,HIGH,Onboarding,Prepaid,AR,71,0.419,21,10,1.5,15.3,1,490,40,0,Rising,Gaming,0.7,202.2,Up,2,63.1,1,Autopay_Card,iPhone 15,Smartphone,Flagship,5G,27,1,58,181.9,0.014,25,0.66,0.14,0,0,WhatsApp,3,1,None,Ignored,0,Neutral,4,customer asked how to add more data,5G_Unlimited_Upgrade,Device upgrade eligible,0
97451263337,5G_Unlimited_Upgrade,Upsell,200,Youth,MED,Maturity,Postpaid,EN,103,0.163,292,5,1.9,37.7,3,420,0,0,Stable,Netflix,0.99,146.3,Up,0,0.0,0,Cash,Pixel 8,Smartphone,Flagship,5G,3,0,17,84.7,0.079,32,0.65,0.12,0,0,SMS,10,1,Gold,Accepted,0,Neutral,8,customer wanted to join the loyalty program,Retention_Save_25pct,High data usage trend,0
97455505955,Home_Free_OoredooTV,CrossSell,150,Mass,MED,Growth,Hybrid,EN,85,0.132,34,20,10.0,49.9,0,175,0,0,Rising,Netflix,0.23,203.2,Up,0,0.0,0,Cash,Galaxy S23,Smartphone,Flagship,5G,44,1,54,105.0,0.053,74,0.57,0.39,0,0,Push,8,1,Platinum,Ignored,1,Neutral,8,customer unhappy after roaming charges abroad,Roaming_Daily_Pass,Loyalty reward due,0
97453134442,1GB_plus_100mins,NBO,40,HVC,LOW,Renewal,Postpaid,EN,54,0.126,59,5,4.3,86.5,1,217,0,2,Stable,Instagram,0.6,93.3,Up,0,0.0,0,Manual_Card,iPhone 14,Smartphone,Mid,5G,1,0,15,162.7,0.085,34,0.74,0.23,0,0,SMS,5,1,None,Ignored,0,Positive,4,customer wanted to join the loyalty program,200mins_Upsell,Loyalty reward due,0
97452801856,Roaming_Daily_Pass,CrossSell,60,Mass,HIGH,Onboarding,Prepaid,EN,97,0.506,312,10,5.7,56.9,1,154,0,6,Rising,YouTube,0.52,113.9,Flat,2,18.5,1,Bank_Transfer,Other,Smartphone,Budget,4G,8,0,13,60.5,0.052,89,0.74,0.26,0,0,Email,11,0,Silver,None,0,Positive,0,customer asked about international calling rates,Loyalty_Points_2x,High data usage trend,0
97451503196,Loyalty_Points_2x,Retention,0,Mass,MED,Maturity,Prepaid,EN,1,0.079,150,10,6.7,66.7,0,582,15,0,Stable,YouTube,0.62,23.6,Down,0,0.0,0,Cash,Galaxy A54,Smartphone,Mid,5G,11,0,29,136.1,0.053,72,0.39,0.44,0,0,SMS,10,1,None,None,0,Neutral,7,customer asked about international calling rates,Roaming_Daily_Pass,Loyalty reward due,0
97455119169,10GB_Aggressive_HVC,Retention,120,Mass,LOW,Growth,Hybrid,EN,88,0.436,266,5,2.6,52.6,1,156,0,0,Stable,Gaming,0.2,139.1,Flat,0,0.0,0,Bank_Transfer,Huawei P60,Smartphone,Flagship,5G,45,1,17,158.8,0.062,24,0.87,0.1,1,1,Email,10,1,Gold,Ignored,0,Neutral,10,customer asked how to add more data,Home_Free_OoredooTV,Churn risk detected,0
97451430915,10GB_Aggressive_HVC,Retention,120,Youth,MED,Maturity,Prepaid,AR,55,0.512,335,100,29.5,29.5,0,458,0,0,Rising,Gaming,0.18,117.6,Down,0,0.0,0,Manual_Card,Pixel 8,Feature Phone,Budget,4G,44,1,38,44.8,0.038,41,0.69,0.07,0,0,SMS,12,1,Gold,Accepted,0,Neutral,10,customer inquired about upgrading their phone,200mins_Upsell,Device upgrade eligible,1
97458647477,Roaming_Daily_Pass,CrossSell,60,Mass,HIGH,Onboarding,Postpaid,AR,118,0.428,107,50,24.0,47.9,3,157,25,6,Stable,Gaming,0.15,84.2,Down,1,99.1,0,Autopay_Card,Huawei P60,Smartphone,Flagship,5G,19,0,55,93.4,0.074,42,0.73,0.13,0,0,SMS,10,1,Silver,Ignored,0,Neutral,3,no recent call-center contact,5G_Unlimited_Upgrade,Churn risk detected,1
97459005504,Loyalty_Points_2x,Retention,0,Mass,MED,Growth,Postpaid,AR,2,0.324,125,5,3.1,61.1,1,261,0,0,Falling,Snapchat,0.33,19.2,Down,0,0.0,0,Manual_Card,Galaxy S23,Smartphone,Flagship,5G,39,1,55,102.8,0.045,23,0.74,0.07,0,0,SMS,10,1,Gold,None,0,Positive,7,customer asked about international calling rates,10GB_Aggressive_HVC,Device upgrade eligible,0
97458208596,200mins_Upsell,Upsell,35,Youth,LOW,Onboarding,Prepaid,EN,101,0.471,174,20,17.0,85.0,0,188,8,0,Rising,TikTok,0.98,48.8,Flat,0,0.0,0,Bank_Transfer,Pixel 8,Smartphone,Flagship,5G,16,0,12,120.4,0.023,28,0.84,0.08,0,0,WhatsApp,7,1,Silver,Ignored,0,Positive,9,customer asked how to add more data,5G_Unlimited_Upgrade,Churn risk detected,1
97453708886,Data_AddOn_5GB,NBO,50,Mass,LOW,Growth,Postpaid,AR,42,0.086,47,5,3.7,74.5,3,82,0,0,Stable,YouTube,0.01,59.7,Flat,0,0.0,0,Cash,Pixel 8,Smartphone,Flagship,5G,36,1,56,85.9,0.029,61,0.58,0.27,1,1,WhatsApp,5,0,Silver,None,0,Neutral,9,customer asked how to add more data,Roaming_Daily_Pass,Churn risk detected,0
97452467436,5G_Unlimited_Upgrade,Upsell,200,Youth,HIGH,Maturity,Postpaid,EN,66,0.123,305,20,9.4,46.9,3,395,0,0,Rising,Netflix,0.73,174.7,Down,0,0.0,0,Cash,Other,Smartphone,Budget,4G,47,1,47,37.5,0.049,61,0.59,0.21,0,0,Push,9,1,Silver,Ignored,0,Neutral,4,customer asked how to add more data,200mins_Upsell,High data usage trend,1
97455541863,1GB_plus_100mins,NBO,40,Mass,LOW,Growth,Prepaid,AR,28,0.115,98,10,3.3,32.7,2,580,0,0,Stable,Gaming,0.73,159.3,Down,1,27.9,0,Autopay_Card,Other,Smartphone,Budget,4G,11,0,3,33.0,0.03,66,0.78,0.25,0,0,WhatsApp,7,0,None,Ignored,0,Positive,0,customer asked about international calling rates,Roaming_Daily_Pass,Renewal window,1
97457060788,Loyalty_Points_2x,Retention,0,Mass,LOW,Growth,Postpaid,AR,93,0.269,250,20,14.4,71.9,1,457,0,0,Rising,TikTok,0.89,31.5,Flat,2,8.9,1,Cash,Other,Smartphone,Budget,4G,45,1,14,38.5,0.03,68,0.73,0.17,0,0,Call,3,1,None,None,0,Neutral,9,customer inquired about upgrading their phone,10GB_Aggressive_HVC,Device upgrade eligible,0
97451185299,1GB_plus_100mins,NBO,40,Mass,MED,Renewal,Postpaid,EN,11,0.442,47,5,3.4,68.7,1,153,0,0,Stable,Instagram,0.1,59.0,Up,2,28.8,1,Manual_Card,Galaxy A54,Smartphone,Mid,5G,29,1,7,139.9,0.127,42,0.6,0.23,0,1,Push,7,1,Gold,Ignored,0,Positive,9,customer asked about international calling rates,Roaming_Daily_Pass,Loyalty reward due,0
97458711534,5G_Unlimited_Upgrade,Upsell,200,Mass,MED,Maturity,Postpaid,AR,59,0.247,285,100,81.1,81.1,0,45,0,0,Falling,TikTok,0.32,182.5,Down,1,24.5,0,Autopay_Card,Huawei P60,Smartphone,Flagship,5G,22,1,35,164.1,0.089,47,0.8,0.13,0,0,SMS,6,1,Silver,None,0,Neutral,1,customer inquired about upgrading their phone,200mins_Upsell,Churn risk detected,0
97454947110,Retention_Save_25pct,Retention,90,Youth,MED,AtRisk,Postpaid,EN,110,0.452,274,10,10.5,105.1,0,445,0,0,Stable,Gaming,0.33,111.2,Flat,0,0.0,0,Cash,Galaxy A54,Smartphone,Mid,5G,18,0,53,140.0,0.092,28,0.85,0.15,0,0,Email,9,0,Platinum,None,0,Positive,6,customer wanted to join the loyalty program,Device_Upgrade_iPhone,Churn risk detected,0
97458377907,Retention_Save_25pct,Retention,90,HVC,MED,Maturity,Hybrid,AR,50,0.39,323,5,3.6,71.5,2,285,0,0,Stable,WhatsApp,0.44,97.6,Down,1,11.7,0,Cash,Pixel 8,Router/MiFi,Flagship,5G,7,0,55,107.7,0.064,13,0.75,0.15,1,1,SMS,5,1,None,Ignored,0,Neutral,9,customer asked how to add more data,Roaming_Daily_Pass,Churn risk detected,0
97451701720,Device_Upgrade_iPhone,Upsell,280,Mass,HIGH,Renewal,Postpaid,EN,109,0.093,33,100,41.9,41.9,1,301,0,0,Falling,YouTube,0.93,209.2,Down,1,12.8,0,Bank_Transfer,Pixel 8,Feature Phone,Budget,4G,35,1,49,39.4,0.063,43,0.86,0.07,0,0,Push,5,1,Silver,None,0,Positive,3,no recent call-center contact,Roaming_Daily_Pass,Churn risk detected,1
97454830691,Data_AddOn_5GB,NBO,50,Business,HIGH,Growth,Postpaid,EN,64,0.294,114,5,3.2,64.2,1,239,57,0,Stable,YouTube,0.02,53.0,Down,0,0.0,0,Bank_Transfer,Pixel 8,Smartphone,Flagship,5G,5,0,5,125.4,0.029,41,0.72,0.22,0,0,SMS,5,1,None,Ignored,0,Positive,4,customer wanted to join the loyalty program,Home_Free_OoredooTV,Churn risk detected,0
97455124851,Retention_Save_25pct,Retention,90,Mass,MED,AtRisk,Postpaid,AR,54,0.427,19,20,13.1,65.7,2,745,1,0,Stable,Gaming,0.39,118.8,Up,0,0.0,0,Manual_Card,Pixel 8,Smartphone,Flagship,5G,38,1,34,90.4,0.035,21,0.88,0.05,0,0,Push,10,1,Gold,Rejected,0,Neutral,7,customer inquired about upgrading their phone,Device_Upgrade_iPhone,High data usage trend,0
97451432835,1GB_plus_100mins,NBO,40,Youth,LOW,AtRisk,Prepaid,EN,92,0.378,363,20,12.8,64.1,3,141,25,0,Falling,WhatsApp,0.91,107.8,Flat,1,70.2,0,Manual_Card,Galaxy S23,Smartphone,Flagship,5G,32,1,10,164.1,0.044,64,0.54,0.29,0,0,Push,11,1,None,Ignored,0,Positive,2,no recent call-center contact,10GB_Aggressive_HVC,Churn risk detected,0
97457366993,Home_Free_OoredooTV,CrossSell,150,Mass,MED,Growth,Postpaid,EN,35,0.332,346,50,41.5,83.0,1,179,0,0,Falling,WhatsApp,0.16,90.0,Up,1,48.4,0,Bank_Transfer,Huawei P60,Smartphone,Flagship,5G,12,0,20,177.8,0.097,40,0.51,0.09,0,0,SMS,9,1,None,None,0,Positive,0,no recent call-center contact,Loyalty_Points_2x,Device upgrade eligible,0
97459380523,Home_Free_OoredooTV,CrossSell,150,Youth,MED,Maturity,Postpaid,EN,113,0.135,353,20,20.9,104.6,2,323,11,0,Rising,Netflix,0.43,208.6,Flat,1,61.8,0,Manual_Card,Huawei P60,Smartphone,Flagship,5G,2,0,1,165.0,0.069,39,0.45,0.14,1,1,WhatsApp,12,1,Silver,Ignored,0,Neutral,2,customer inquired about upgrading their phone,Retention_Save_25pct,High data usage trend,0
97455865378,Home_Free_OoredooTV,CrossSell,150,Mass,MED,Growth,Postpaid,EN,42,0.11,321,5,1.7,34.7,1,74,2,2,Stable,WhatsApp,0.3,102.4,Flat,1,9.4,0,Autopay_Card,Galaxy S23,Smartphone,Flagship,5G,15,0,14,177.6,0.071,61,0.72,0.29,0,0,WhatsApp,3,1,Gold,Ignored,0,Positive,6,no recent call-center contact,10GB_Aggressive_HVC,Device upgrade eligible,0
97454562965,1GB_plus_100mins,NBO,40,Business,MED,Maturity,Hybrid,EN,87,0.107,235,5,1.9,37.1,2,54,0,0,Stable,TikTok,0.08,77.0,Up,0,0.0,0,Bank_Transfer,Galaxy S23,Smartphone,Flagship,5G,21,1,28,115.9,0.036,23,0.5,0.14,0,0,Push,3,1,None,Ignored,0,Neutral,6,customer inquired about upgrading their phone,Retention_Save_25pct,High data usage trend,0
97456724465,10GB_Aggressive_HVC,Retention,120,Youth,MED,Growth,Prepaid,EN,102,0.357,254,100,75.5,75.5,2,344,0,0,Falling,Snapchat,0.12,111.0,Up,0,0.0,0,Autopay_Card,Other,Smartphone,Budget,4G,8,0,9,63.2,0.028,58,0.84,0.14,0,0,Push,14,1,Platinum,None,0,Neutral,8,customer asked about international calling rates,Data_AddOn_5GB,High data usage trend,0
97454248789,Roaming_Daily_Pass,CrossSell,60,Mass,HIGH,AtRisk,Prepaid,EN,67,0.582,148,50,32.0,64.1,2,459,0,0,Falling,Instagram,0.6,106.8,Flat,1,34.4,0,Manual_Card,Galaxy S23,Router/MiFi,Flagship,5G,1,0,54,150.3,0.099,8,0.85,0.03,1,1,WhatsApp,5,1,Gold,Ignored,0,Positive,2,customer asked about international calling rates,Home_Free_OoredooTV,Churn risk detected,1
97454237820,Data_AddOn_5GB,NBO,50,Mass,HIGH,Maturity,Postpaid,EN,50,0.542,143,5,3.7,74.0,3,282,75,0,Stable,Instagram,0.41,85.1,Down,0,0.0,0,Manual_Card,Galaxy A54,Router/MiFi,Mid,5G,9,0,26,183.6,0.035,17,0.57,0.15,0,0,Email,11,1,None,Accepted,0,Neutral,6,customer wanted to join the loyalty program,1GB_plus_100mins,Churn risk detected,0
97457835633,Device_Upgrade_iPhone,Upsell,280,Mass,MED,Renewal,Postpaid,AR,17,0.335,1,20,17.8,88.8,0,442,5,0,Stable,Instagram,0.5,172.8,Up,0,0.0,0,Autopay_Card,Galaxy S23,Smartphone,Flagship,5G,25,1,27,107.4,0.023,65,0.58,0.28,0,0,Call,9,1,Gold,Ignored,0,Neutral,3,customer inquired about upgrading their phone,Loyalty_Points_2x,Churn risk detected,0
97456318115,Loyalty_Points_2x,Retention,0,Mass,HIGH,Growth,Postpaid,EN,64,0.236,45,50,32.0,64.0,2,365,32,7,Falling,Instagram,0.04,82.5,Up,1,7.8,0,Autopay_Card,Huawei P60,Smartphone,Flagship,5G,29,1,18,177.8,0.08,38,0.69,0.09,0,0,SMS,10,1,None,Rejected,0,Positive,3,customer inquired about upgrading their phone,200mins_Upsell,Device upgrade eligible,0
97453375749,Roaming_Daily_Pass,CrossSell,60,HVC,MED,Maturity,Postpaid,AR,47,0.332,295,5,2.5,50.0,1,107,6,0,Rising,YouTube,0.96,132.6,Flat,1,17.0,0,Manual_Card,Galaxy S23,Smartphone,Flagship,5G,3,0,14,95.7,0.013,8,0.77,0.02,0,0,Email,7,1,None,None,0,Positive,9,customer asked how to add more data,200mins_Upsell,Loyalty reward due,1
97454666961,Device_Upgrade_iPhone,Upsell,280,Mass,MED,Growth,Postpaid,AR,81,0.143,126,5,1.1,22.6,2,211,0,6,Stable,TikTok,0.48,236.0,Flat,1,19.7,0,Bank_Transfer,Other,IoT,Budget,4G,42,1,57,47.8,0.029,70,0.74,0.25,0,0,WhatsApp,15,1,Platinum,Accepted,0,Positive,2,no recent call-center contact,200mins_Upsell,Renewal window,0
97458512730,Roaming_Daily_Pass,CrossSell,60,Mass,MED,AtRisk,Postpaid,AR,118,0.372,296,20,13.1,65.7,3,401,0,4,Rising,Netflix,0.01,82.6,Flat,1,16.9,0,Cash,Huawei P60,Smartphone,Flagship,5G,15,0,14,147.0,0.019,24,0.8,0.16,0,0,SMS,11,1,Gold,Ignored,0,Neutral,6,no recent call-center contact,1GB_plus_100mins,Renewal window,0
97455758441,Roaming_Daily_Pass,CrossSell,60,Mass,MED,AtRisk,Prepaid,EN,18,0.758,127,20,12.0,60.2,0,140,0,0,Stable,TikTok,0.27,122.3,Flat,1,13.8,0,Manual_Card,Other,Smartphone,Budget,4G,28,1,40,34.8,0.055,86,0.73,0.29,0,0,WhatsApp,11,1,Silver,Ignored,0,Positive,1,customer inquired about upgrading their phone,Device_Upgrade_iPhone,Loyalty reward due,0
97451684463,200mins_Upsell,Upsell,35,Mass,LOW,Maturity,Prepaid,AR,114,0.266,16,5,3.6,72.4,2,142,2,0,Stable,Snapchat,0.8,102.6,Flat,0,0.0,0,Cash,Galaxy S23,Smartphone,Flagship,5G,4,0,57,138.1,0.071,19,0.75,0.02,0,0,Email,10,1,Platinum,None,1,Neutral,5,customer reported dropped calls in their area,Data_AddOn_5GB,Device upgrade eligible,0
97458713158,Retention_Save_25pct,Retention,90,Mass,MED,AtRisk,Prepaid,AR,24,0.58,122,100,19.6,19.6,0,82,7,0,Rising,Instagram,0.6,88.4,Up,1,53.1,0,Autopay_Card,Galaxy A54,Feature Phone,Budget,4G,25,1,40,66.6,0.011,49,0.6,0.05,0,0,WhatsApp,9,1,Silver,Accepted,0,Positive,1,customer asked how to add more data,Loyalty_Points_2x,High data usage trend,0
97457666400,Home_Free_OoredooTV,CrossSell,150,HVC,LOW,AtRisk,Hybrid,AR,34,0.622,230,100,66.1,66.1,2,250,0,0,Stable,Netflix,0.19,138.6,Flat,0,0.0,0,Autopay_Card,iPhone 15,Smartphone,Flagship,5G,22,1,10,178.7,0.071,19,0.69,0.08,0,0,SMS,11,1,None,None,0,Positive,3,customer asked about international calling rates,Roaming_Daily_Pass,Renewal window,0
97453401946,Roaming_Daily_Pass,CrossSell,60,Mass,MED,Growth,Prepaid,EN,115,0.064,240,50,9.8,19.7,1,439,34,4,Falling,Gaming,0.05,171.8,Up,0,0.0,0,Autopay_Card,Galaxy A54,Smartphone,Mid,4G,44,1,20,33.8,0.031,66,0.72,0.25,0,0,SMS,8,0,Gold,Ignored,0,Neutral,0,customer inquired about upgrading their phone,Home_Free_OoredooTV,High data usage trend,0
97459692104,Loyalty_Points_2x,Retention,0,Business,MED,AtRisk,Postpaid,EN,109,0.45,110,20,9.7,48.3,0,161,0,2,Stable,Snapchat,0.08,96.2,Down,0,0.0,0,Cash,iPhone 14,Smartphone,Mid,5G,30,1,23,191.3,0.032,37,0.67,0.04,0,0,Push,6,1,None,Accepted,0,Positive,9,customer inquired about upgrading their phone,10GB_Aggressive_HVC,Device upgrade eligible,0
97459566580,5G_Unlimited_Upgrade,Upsell,200,Mass,MED,AtRisk,Prepaid,AR,96,0.58,286,5,5.4,108.3,1,184,0,0,Stable,Netflix,0.28,208.3,Up,0,0.0,0,Cash,iPhone 15,Smartphone,Flagship,5G,34,1,34,132.4,0.05,32,0.87,0.06,1,1,SMS,10,0,Silver,Ignored,0,Positive,4,customer wanted to join the loyalty program,Data_AddOn_5GB,Device upgrade eligible,0
97459961918,Home_Free_OoredooTV,CrossSell,150,Mass,MED,Onboarding,Postpaid,AR,105,0.426,141,10,4.7,46.9,3,470,0,0,Stable,YouTube,0.88,204.1,Up,1,3.1,0,Autopay_Card,iPhone 15,Feature Phone,Budget,4G,47,1,3,44.9,0.097,80,0.77,0.31,0,0,SMS,10,1,None,Ignored,0,Positive,0,customer asked about international calling rates,Retention_Save_25pct,Loyalty reward due,0
